Customer_ID,Cluster_Label,Predicted_Churn,Churn_Probability,Predicted_Next_Quarter_Revenue,Risk_Score,Revenue_Potential_Score,Engagement_Score,Engagement_Level
12443,High Revenue Loyal,0,1.9501405776811207e-10,324.28687,7.47,42.63,76.31,High
12998,High Revenue Loyal,0,2.835335332970029e-09,14260.952,7.58,56.99,77.56,High
10497,At-Risk SMB,0,4.780866200740113e-07,13.360111,10.99,17.13,26.84,Low
10465,High-Growth Startup,0,5.366596537816791e-09,11705.694,7.58,42.85,48.5,Low
14366,High Revenue Loyal,0,1.244608273418923e-09,209.93384,7.58,40.09,72.43,Medium
14574,At-Risk SMB,1,0.999999982020896,-437.33963,63.46,11.05,21.54,Low
10173,High Revenue Loyal,0,2.874481810685537e-09,19380.7,7.87,58.91,69.64,Medium
13278,At-Risk SMB,0,6.896986401757631e-09,-104.28773,11.69,18.02,30.3,Low
14944,Discount-Heavy Stable,0,6.674351130470537e-10,1923.8665,7.79,30.49,46.75,Low
12541,At-Risk SMB,1,0.999999953628436,273.1348,64.27,18.42,39.07,Low
13479,Discount-Heavy Stable,0,4.960119691158573e-09,13705.276,8.58,42.34,43.96,Low
13448,High-Growth Startup,0,3.0048094669414654e-08,231.60985,13.77,36.47,61.39,Medium
12261,High-Growth Startup,0,1.3935771446883404e-08,1067.3447,7.36,37.41,62.77,Medium
12113,High Revenue Loyal,0,1.2063967652484742e-10,255.28157,7.47,40.6,73.65,Medium
10901,At-Risk SMB,0,5.392088346408768e-10,1372.7201,12.44,17.56,23.09,Low
11447,Discount-Heavy Stable,0,1.5920769086239318e-10,174.65182,10.95,27.48,50.0,Medium
13809,Discount-Heavy Stable,0,1.5062429670685835e-09,17.153744,11.83,24.03,41.23,Low
12698,High Revenue Loyal,0,2.461090498059973e-09,15752.377,9.36,68.87,91.3,High
14833,High-Growth Startup,1,0.9999999976787128,259.40466,58.41,26.56,46.44,Low
10742,High Revenue Loyal,0,6.083930447969374e-09,1014.4471,7.58,45.24,81.61,High
12294,At-Risk SMB,0,2.3686428549784468e-09,1839.746,11.76,16.65,28.23,Low
12453,High-Growth Startup,0,3.8954609990207414e-09,8066.1274,8.16,43.42,58.43,Medium
14993,High-Growth Startup,0,7.290365240758856e-09,10557.603,12.1,51.08,69.7,Medium
14215,High-Growth Startup,0,3.189820232349278e-09,8596.38,8.89,41.54,56.38,Medium
11207,High-Growth Startup,0,4.27629097126903e-09,8923.7705,8.16,43.38,62.56,Medium
10510,High Revenue Loyal,0,2.497239405374748e-09,5103.647,7.5,52.49,83.54,High
14285,Discount-Heavy Stable,0,2.885677857512589e-09,5435.2573,8.04,39.04,57.51,Medium
13592,At-Risk SMB,0,4.0406504103901574e-10,1871.8478,12.25,13.3,15.65,Low
12986,High Revenue Loyal,0,2.443645758588394e-09,3753.1064,8.09,46.73,77.84,High
14249,High Revenue Loyal,0,2.2143790079934673e-09,8519.015,8.27,52.55,78.96,High
11550,High Revenue Loyal,0,5.755249106189675e-09,30634.86,8.09,72.16,66.75,Medium
13484,High-Growth Startup,0,3.922382193209462e-09,14044.64,9.21,52.49,58.81,Medium
12203,Discount-Heavy Stable,0,8.518260032408853e-09,3751.105,9.07,37.28,56.62,Medium
12567,High Revenue Loyal,0,2.835335332970029e-09,27653.514,6.96,69.23,69.25,Medium
14281,High Revenue Loyal,0,3.189820232349278e-09,5342.4424,7.18,45.36,71.7,Medium
12045,Discount-Heavy Stable,0,3.186228674617465e-09,4519.496,8.63,33.63,48.74,Low
10768,High Revenue Loyal,0,2.835335332970029e-09,6352.7417,7.36,51.9,82.01,High
12559,At-Risk SMB,1,0.9999998656131776,10.495419,63.6,26.04,45.45,Low
13985,At-Risk SMB,1,0.9999999991374984,-216.2869,66.66,16.4,30.56,Low
10422,High Revenue Loyal,0,3.189820232349278e-09,24208.252,6.56,66.38,69.17,Medium
10124,At-Risk SMB,0,1.2481235992703854e-07,1875.6829,11.07,24.82,37.65,Low
14293,High Revenue Loyal,0,6.91552151549548e-10,369.42053,7.39,40.84,73.72,Medium
13341,At-Risk SMB,0,2.743049154234226e-09,1415.7988,18.44,24.06,39.09,Low
10820,High Revenue Loyal,0,2.835335332970029e-09,25351.707,7.07,67.06,69.45,Medium
11404,At-Risk SMB,0,1.9421318740212546e-07,78.08828,15.15,17.75,29.86,Low
11383,At-Risk SMB,0,8.49481156196212e-06,-484.58398,10.16,17.49,30.44,Low
12149,High-Growth Startup,0,2.441235317530806e-09,257.47787,7.94,27.65,48.88,Low
11576,High Revenue Loyal,0,4.110027857671639e-10,3407.5603,6.16,47.26,80.3,High
11639,High Revenue Loyal,0,1.9757983286993452e-08,16027.21,8.09,61.15,76.22,High
11796,High Revenue Loyal,0,2.835335332970029e-09,23851.488,7.76,71.96,81.12,High
14963,At-Risk SMB,0,9.839442849513257e-08,1148.1566,17.34,11.48,19.13,Low
10400,At-Risk SMB,0,1.119674018379009e-09,2167.7185,10.27,18.29,30.25,Low
12311,Discount-Heavy Stable,0,2.340091683938404e-09,5787.4595,9.28,33.93,49.97,Low
10883,Discount-Heavy Stable,0,3.189820232349278e-09,4818.4414,6.67,31.02,44.32,Low
11723,High-Growth Startup,0,2.534642444360425e-09,5944.463,7.07,41.87,62.68,Medium
14451,Discount-Heavy Stable,0,1.0246694302009069e-07,796.2093,8.56,26.48,42.85,Low
11353,High Revenue Loyal,0,3.515995196224959e-09,269.46365,8.16,44.63,81.95,High
12923,High Revenue Loyal,0,2.471214507338004e-09,16705.193,8.56,57.25,69.84,Medium
14690,High-Growth Startup,0,2.498031820073069e-09,5672.647,8.49,41.29,58.57,Medium
12131,High Revenue Loyal,0,2.7050432852606596e-09,16892.5,6.56,62.16,81.66,High
10983,High-Growth Startup,1,0.9999614936856556,6114.511,58.41,36.77,51.54,Medium
10457,Discount-Heavy Stable,0,1.8996821952154865e-07,455.4475,10.37,33.09,56.17,Medium
13762,At-Risk SMB,0,4.882434635285934e-10,1348.6224,11.75,21.36,33.37,Low
11080,At-Risk SMB,1,0.9999996339532736,-347.497,63.31,7.23,11.19,Low
11951,Discount-Heavy Stable,1,0.9999999982322954,773.7409,59.86,24.5,40.03,Low
14449,High-Growth Startup,0,1.3766535532748927e-09,180.81912,7.9,35.23,63.24,Medium
10690,At-Risk SMB,0,2.5357709049193987e-08,-21.644678,12.77,13.81,20.73,Low
12430,High-Growth Startup,0,1.968599803143284e-09,502.4172,8.63,33.83,59.02,Medium
10642,Discount-Heavy Stable,0,3.972453423217471e-09,5230.9116,8.96,27.21,36.38,Low
12393,At-Risk SMB,1,0.9999999815832318,159.84103,65.25,16.79,24.15,Low
12826,High-Growth Startup,0,6.806388264824051e-10,1814.1676,8.09,29.57,58.82,Medium
11954,Discount-Heavy Stable,0,3.1810855953371326e-08,393.97598,9.6,31.03,49.82,Low
14380,High Revenue Loyal,0,4.735794965481247e-10,1977.5435,6.96,42.85,75.55,High
13538,High-Growth Startup,0,2.196741094854654e-09,1383.4376,6.96,37.84,58.8,Medium
13663,Discount-Heavy Stable,0,4.110183660232553e-09,200.18875,10.97,29.77,46.56,Low
12711,Discount-Heavy Stable,0,1.5983051270238416e-09,538.85205,9.18,27.42,41.08,Low
13556,High-Growth Startup,0,3.255263591813355e-09,5643.221,8.74,39.19,53.52,Medium
14914,Discount-Heavy Stable,0,5.2940074460267294e-08,47.65196,9.21,21.59,37.15,Low
13122,At-Risk SMB,1,0.999999998990588,303.54633,66.55,12.93,21.32,Low
11885,At-Risk SMB,1,0.9999997144100248,-256.6254,63.14,14.38,27.95,Low
13692,High-Growth Startup,0,3.189820232349278e-09,8548.337,9.76,41.1,52.94,Medium
10390,Discount-Heavy Stable,0,6.914344658019193e-09,158.54245,8.7,33.63,55.65,Medium
12495,Discount-Heavy Stable,0,1.8069394853020277e-07,10.039763,8.84,30.12,49.4,Low
13327,At-Risk SMB,0,7.232396367889909e-09,-6.107076,10.41,26.22,40.21,Low
13081,High Revenue Loyal,0,5.300153403588112e-10,2217.4426,6.67,48.89,84.8,High
10846,Discount-Heavy Stable,0,1.6004702714764234e-08,1037.0879,8.78,31.78,53.78,Medium
10543,Discount-Heavy Stable,0,8.98355120990124e-10,2202.446,9.28,31.71,48.04,Low
10092,High-Growth Startup,0,6.733934968969114e-10,304.98755,7.36,29.85,47.85,Low
14850,High-Growth Startup,0,2.520769346598752e-09,13038.568,9.32,46.51,59.22,Medium
11980,High Revenue Loyal,0,2.31982315516839e-09,218.08044,7.43,38.41,68.76,Medium
12996,At-Risk SMB,0,4.717611575533015e-09,2181.2473,13.2,15.41,20.44,Low
14218,High Revenue Loyal,0,6.784340472168866e-10,226.33253,7.18,47.78,86.19,High
14780,High-Growth Startup,0,3.342707601057987e-09,8922.682,7.83,48.21,66.1,Medium
12530,High-Growth Startup,0,1.2545535280021371e-09,403.5786,7.36,30.91,52.78,Medium
11677,High-Growth Startup,0,6.913161378436861e-10,659.76855,8.67,33.51,56.26,Medium
11049,Discount-Heavy Stable,0,5.673280076886378e-10,2040.0355,8.7,30.73,49.03,Low
11961,High-Growth Startup,0,2.9447753475831433e-09,8595.591,8.3,47.45,61.53,Medium
12531,High-Growth Startup,0,3.0208085422888862e-09,9365.253,7.83,46.47,60.93,Medium
13537,High Revenue Loyal,0,2.377538178310818e-09,23222.217,8.96,71.02,78.83,High
10238,High-Growth Startup,0,2.349420385775443e-09,3925.2778,9.47,38.08,62.32,Medium
13163,High Revenue Loyal,0,6.21943251695257e-09,194.17143,7.69,47.27,85.61,High
13719,Discount-Heavy Stable,1,0.9999999982302096,5490.9624,60.44,35.31,49.22,Low
11134,High-Growth Startup,0,8.931648358534067e-10,2390.4707,7.36,36.22,60.97,Medium
11806,High-Growth Startup,0,8.307055752550694e-10,261.85822,8.56,31.67,59.45,Medium
14273,Discount-Heavy Stable,1,0.9999999997739591,177.06906,58.7,31.48,47.55,Low
10164,High Revenue Loyal,0,2.835335332970029e-09,26594.74,6.27,76.25,81.8,High
13723,Discount-Heavy Stable,1,0.9999999977360176,-211.76755,60.41,38.21,68.69,Medium
14856,Discount-Heavy Stable,0,3.4627748492785483e-09,8577.29,8.09,34.11,35.7,Low
14039,At-Risk SMB,0,2.3099508476820333e-09,1693.0018,15.87,18.43,24.1,Low
13681,High-Growth Startup,0,2.6937525608903246e-09,6888.2637,10.26,40.2,59.39,Medium
13412,High Revenue Loyal,0,3.0925062833591073e-09,5694.7183,6.67,50.93,85.3,High
13876,At-Risk SMB,0,1.2584409939651954e-09,1867.2383,11.68,21.23,32.46,Low
12002,At-Risk SMB,0,2.222963875590818e-07,40.16208,16.3,16.31,26.22,Low
11812,At-Risk SMB,0,2.2298829800197984e-09,1764.252,14.7,24.08,40.63,Low
13319,High Revenue Loyal,0,1.5866095479898163e-09,19150.62,8.01,70.54,93.15,High
14717,At-Risk SMB,0,5.469009262695166e-09,782.163,8.67,21.11,35.39,Low
11429,High-Growth Startup,0,3.311021330890877e-09,12434.269,6.96,46.91,54.49,Medium
14684,High-Growth Startup,0,2.2143790079934673e-09,13109.941,7.98,43.37,48.71,Low
14655,At-Risk SMB,0,1.2126147459020328e-07,47.104313,12.72,20.59,35.67,Low
13623,At-Risk SMB,0,4.9950512438945725e-09,259.36227,11.43,16.53,22.65,Low
14600,At-Risk SMB,1,0.999999918692865,686.6389,63.09,14.43,27.04,Low
14793,High Revenue Loyal,0,2.2143790079934673e-09,20684.887,6.67,71.09,85.81,High
13524,At-Risk SMB,0,3.2610619413836422e-09,1298.509,14.44,17.58,23.74,Low
11453,Discount-Heavy Stable,0,2.835335332970029e-09,10516.075,6.89,42.74,52.13,Medium
10594,High-Growth Startup,0,1.982361796401673e-09,9248.186,10.89,43.12,55.21,Medium
12726,High-Growth Startup,0,3.095185109509527e-09,10635.044,7.36,41.83,51.83,Medium
10042,Discount-Heavy Stable,0,2.1051898071322926e-09,5119.79,10.01,30.15,45.37,Low
10561,High Revenue Loyal,0,1.0813125351155467e-09,598.54987,7.5,41.77,70.56,Medium
13128,High Revenue Loyal,0,2.4968427025649753e-09,236.51974,7.07,42.86,78.2,High
13244,High Revenue Loyal,0,3.8339917368209735e-09,26593.209,8.56,74.68,79.68,High
10244,At-Risk SMB,0,2.0919949313409038e-07,-19.220684,11.81,16.1,28.59,Low
11340,At-Risk SMB,1,0.999999962011548,-16.551983,63.71,17.69,34.25,Low
13399,High-Growth Startup,0,1.6219973342224277e-07,240.09079,7.07,34.2,61.13,Medium
13320,At-Risk SMB,1,0.99999987957849,-389.2598,61.36,11.59,22.62,Low
14050,High-Growth Startup,0,4.717091001448403e-09,11501.099,7.47,50.65,68.69,Medium
11443,High Revenue Loyal,0,2.835335332970029e-09,14264.098,7.76,60.48,76.39,High
10262,Discount-Heavy Stable,0,5.468665239570381e-09,1645.3152,7.87,33.92,56.18,Medium
12945,High Revenue Loyal,0,4.002721699052051e-09,5272.8,6.56,52.52,87.5,High
11690,At-Risk SMB,0,2.344455511915888e-09,1757.4592,10.59,14.31,19.73,Low
11726,High Revenue Loyal,0,3.8339917368209735e-09,26618.613,6.78,67.59,66.95,Medium
11204,High-Growth Startup,0,2.527944485576876e-09,565.1005,7.18,24.52,42.92,Low
10835,High-Growth Startup,0,3.178375180700205e-09,16247.164,7.36,44.91,46.42,Low
11867,Discount-Heavy Stable,0,4.7972654432456216e-08,1280.0697,10.54,34.66,55.45,Medium
12497,High-Growth Startup,0,2.588308529527404e-09,8716.87,9.54,51.74,76.18,High
14988,High Revenue Loyal,0,4.708694013239576e-09,8205.318,7.18,44.68,72.82,Medium
12011,High Revenue Loyal,0,2.835335332970029e-09,21181.23,6.96,66.27,79.03,High
12958,High Revenue Loyal,0,1.1034921964182496e-09,101.65316,8.52,47.58,86.96,High
10341,High Revenue Loyal,0,3.351939544369157e-09,21088.873,6.67,67.91,82.9,High
14443,Discount-Heavy Stable,0,5.9551089207337215e-08,138.1181,7.87,24.8,44.42,Low
11602,High Revenue Loyal,0,3.095185109509527e-09,27880.807,6.38,76.5,80.98,High
12797,High-Growth Startup,0,3.9434158353184037e-10,297.99472,7.18,28.42,48.61,Low
13204,High-Growth Startup,0,6.715571848747509e-10,1790.0681,10.08,36.5,63.64,Medium
14840,High Revenue Loyal,0,4.4382933604684814e-10,2144.4236,6.56,39.06,65.08,Medium
10481,At-Risk SMB,1,0.999999997978738,1275.8094,59.47,25.57,44.54,Low
13009,High Revenue Loyal,0,5.240707294343455e-10,229.60345,6.59,43.08,82.96,High
13766,High-Growth Startup,0,4.8489159719977655e-09,13121.089,9.24,51.81,63.27,Medium
11524,High-Growth Startup,0,3.468210732071617e-10,1970.4863,8.38,35.48,55.85,Medium
13621,High-Growth Startup,0,1.7456428837867487e-09,231.66603,7.79,35.3,62.22,Medium
14578,High Revenue Loyal,0,2.939758016997625e-09,329.0044,7.87,44.73,82.46,High
14824,High-Growth Startup,0,3.4503357660344067e-09,5493.0454,8.78,42.03,66.8,Medium
13249,Discount-Heavy Stable,0,3.1665709124251412e-09,9232.178,8.81,45.39,57.61,Medium
10800,High-Growth Startup,0,4.2720370942429424e-08,8477.647,8.78,43.89,61.28,Medium
11767,Discount-Heavy Stable,0,2.51682604250966e-09,5486.2207,9.18,33.85,45.09,Low
14613,High-Growth Startup,0,1.069850683081328e-08,301.57816,8.59,23.42,38.95,Low
12454,High-Growth Startup,0,6.007677781996237e-10,2625.3987,8.96,35.33,54.6,Medium
13065,At-Risk SMB,0,1.294260512729613e-07,46.125427,11.78,19.36,38.21,Low
14067,High Revenue Loyal,0,2.835335332970029e-09,23917.44,6.56,67.46,76.24,High
14181,High-Growth Startup,0,9.056708040656255e-10,598.565,8.78,33.31,56.2,Medium
14822,High Revenue Loyal,0,1.2407611137195518e-09,240.16138,8.67,29.68,59.19,Medium
13922,Discount-Heavy Stable,0,3.339571773448276e-07,-223.95972,8.59,31.16,53.64,Medium
11272,At-Risk SMB,0,3.496629682717288e-07,-340.71103,10.3,16.44,28.33,Low
14425,High-Growth Startup,0,5.288010578534703e-10,1593.8942,9.86,36.77,64.58,Medium
14641,High Revenue Loyal,0,2.1391130129427047e-10,324.52103,7.98,43.07,82.47,High
14158,High Revenue Loyal,0,2.835335332970029e-09,19417.217,6.56,64.33,79.89,High
14272,At-Risk SMB,1,0.999999982235984,-437.33963,60.67,16.14,28.85,Low
10348,High Revenue Loyal,0,1.1243789196620102e-09,281.5158,8.78,40.01,72.99,Medium
14119,At-Risk SMB,0,1.926756029948157e-07,839.93695,13.22,15.51,28.09,Low
14765,At-Risk SMB,0,3.684609641052869e-09,2864.8699,11.39,20.56,30.8,Low
12563,High-Growth Startup,0,3.384994536489339e-09,7391.275,9.39,47.82,68.9,Medium
14806,High-Growth Startup,0,2.512528668368857e-09,1597.3047,8.95,33.88,53.31,Medium
11424,At-Risk SMB,0,3.4091842568545377e-08,1405.3027,12.36,24.21,43.77,Low
10657,Discount-Heavy Stable,0,1.62812765765167e-08,195.37564,10.15,31.22,47.41,Low
12103,Discount-Heavy Stable,0,3.2168354435158284e-09,1735.8103,10.62,33.75,51.7,Medium
10633,High Revenue Loyal,0,3.189820232349278e-09,15627.887,6.96,63.74,82.87,High
14752,At-Risk SMB,1,0.9999993365282616,23.996624,61.66,19.98,34.29,Low
12494,Discount-Heavy Stable,0,1.6082280316628487e-08,8628.247,16.61,38.18,50.27,Medium
12666,Discount-Heavy Stable,0,2.454851069977794e-09,8240.753,9.64,36.29,47.45,Low
13429,Discount-Heavy Stable,0,9.688939749473026e-09,545.51044,9.78,27.36,47.79,Low
13905,At-Risk SMB,0,4.352264456873253e-07,379.67667,12.1,15.45,21.71,Low
13574,At-Risk SMB,0,2.136406093620093e-09,2312.0671,9.98,16.66,27.04,Low
12392,High-Growth Startup,0,3.8339917368209735e-09,13498.691,7.76,52.07,66.31,Medium
13833,At-Risk SMB,1,0.9999999995572671,2051.812,64.38,23.03,35.87,Low
12501,High Revenue Loyal,0,2.835335332970029e-09,5359.1084,7.47,53.27,84.7,High
11466,High-Growth Startup,0,1.2175192533778137e-08,239.0827,9.06,46.35,85.82,High
13018,High Revenue Loyal,0,1.907030044408429e-08,206.57385,8.3,44.08,83.09,High
10116,Discount-Heavy Stable,0,8.084515490117116e-10,206.65164,7.87,28.6,48.36,Low
11822,At-Risk SMB,1,0.999999370466682,20.94252,65.15,13.96,20.93,Low
11495,At-Risk SMB,0,8.503341952737252e-09,42.40686,10.59,16.78,28.61,Low
12402,High-Growth Startup,0,1.936014514614092e-09,206.3911,9.83,36.26,69.47,Medium
11233,High Revenue Loyal,0,3.986071308733056e-09,13389.446,7.69,59.86,82.57,High
12662,At-Risk SMB,0,4.069805043682316e-07,29.235296,14.72,12.03,21.09,Low
12818,High-Growth Startup,0,4.6125854262707395e-10,322.1972,10.37,31.68,49.85,Low
14757,At-Risk SMB,0,6.271321346600029e-08,-41.27473,11.18,15.63,24.09,Low
14713,High-Growth Startup,0,8.839451535486257e-09,280.47534,7.64,34.64,67.32,Medium
11154,High Revenue Loyal,0,2.835335332970029e-09,13778.079,7.98,58.65,81.82,High
14100,Discount-Heavy Stable,0,6.7414289246412845e-09,983.9185,11.58,28.94,48.29,Low
10058,High-Growth Startup,0,4.351435818763247e-09,13445.1875,7.76,45.36,50.73,Medium
13622,High Revenue Loyal,0,7.205126172156041e-10,2767.5554,8.56,41.24,67.94,Medium
14423,High-Growth Startup,0,4.007465199474234e-10,278.61826,8.78,35.43,65.33,Medium
10201,High-Growth Startup,0,1.444636174066982e-07,238.1467,10.0,27.44,46.25,Low
11736,High-Growth Startup,0,1.6725690376015815e-10,409.46625,8.7,34.49,61.53,Medium
12824,Discount-Heavy Stable,0,0.005756665037426,-63.78999,10.36,26.51,45.6,Low
12197,High Revenue Loyal,0,2.835335332970029e-09,26805.967,8.67,74.49,79.38,High
13787,Discount-Heavy Stable,0,4.475663805613321e-09,1443.4435,9.2,33.37,53.7,Medium
12476,High Revenue Loyal,0,3.3329537266446118e-09,1519.6892,6.96,45.32,80.69,High
12565,High-Growth Startup,0,5.326458937181725e-09,13428.302,9.29,48.11,57.09,Medium
14939,High-Growth Startup,0,1.1390530259121815e-09,321.55508,7.5,38.99,67.46,Medium
13154,High Revenue Loyal,0,2.835335332970029e-09,2863.125,6.96,48.07,80.52,High
12609,High-Growth Startup,0,2.835335332970029e-09,10178.451,8.89,45.63,64.93,Medium
13898,At-Risk SMB,1,0.9999999309592456,3410.625,68.04,18.9,27.18,Low
10708,High-Growth Startup,0,2.2143539981448013e-09,7572.0825,7.07,41.46,58.94,Medium
14415,High Revenue Loyal,0,6.969673626155182e-10,181.99191,6.16,37.62,68.69,Medium
11094,High Revenue Loyal,0,1.410019365141537e-09,5956.591,6.56,50.54,84.16,High
13796,High-Growth Startup,0,6.528191610622352e-10,2359.1914,9.89,34.57,50.91,Medium
11377,High-Growth Startup,0,2.719420758182027e-09,13281.776,9.39,55.97,73.26,Medium
14799,Discount-Heavy Stable,0,2.601069731273687e-09,7954.132,11.1,34.95,46.79,Low
10073,Discount-Heavy Stable,0,2.3320244479355964e-09,8579.691,11.38,42.03,54.06,Medium
11923,At-Risk SMB,1,0.9999999973386752,633.9125,63.89,18.1,24.44,Low
13385,High Revenue Loyal,0,5.6905251495794435e-09,849.89734,6.99,38.78,67.17,Medium
11765,High Revenue Loyal,0,3.351939544369157e-09,16600.324,7.69,65.75,89.91,High
10744,High Revenue Loyal,1,0.999999808121673,70.18572,58.56,43.55,81.24,High
13066,At-Risk SMB,0,1.4950602406469727e-09,1973.7207,10.56,12.72,18.33,Low
11006,At-Risk SMB,0,2.750008382310579e-07,215.18616,12.82,20.81,33.56,Low
12669,High-Growth Startup,0,8.186700880795047e-10,643.9226,7.36,37.42,61.7,Medium
11191,At-Risk SMB,0,1.1842092627999352e-08,29.235296,13.38,13.26,20.58,Low
13818,High Revenue Loyal,0,1.1852814584721626e-09,13965.262,8.16,57.68,76.75,High
12602,High-Growth Startup,0,1.5377758163790652e-10,364.25638,9.47,37.12,69.82,Medium
11126,High-Growth Startup,0,2.471214507338004e-09,16400.564,8.96,51.05,61.55,Medium
11242,At-Risk SMB,0,3.283305596546067e-09,41.76329,12.52,14.69,29.55,Low
13035,Discount-Heavy Stable,0,3.2591941586487253e-09,7397.097,8.96,38.23,47.96,Low
14260,High Revenue Loyal,0,8.781392141346341e-10,2250.264,7.76,43.73,78.32,High
13670,High-Growth Startup,0,2.5720179318178957e-09,1296.162,8.52,37.0,61.57,Medium
10999,Discount-Heavy Stable,0,3.4113443944094015e-07,184.00888,8.29,37.82,65.2,Medium
14811,At-Risk SMB,0,2.9911300158551033e-09,2854.9692,12.23,22.6,33.47,Low
12685,High Revenue Loyal,0,2.377538178310818e-09,19282.887,6.56,64.28,73.92,Medium
11578,Discount-Heavy Stable,0,7.830865962253538e-08,151.80319,8.56,27.04,49.09,Low
14938,High-Growth Startup,0,2.475552508741529e-09,16955.47,9.39,53.69,60.85,Medium
11827,At-Risk SMB,1,0.999999999754887,697.19135,64.63,15.72,26.21,Low
13510,High Revenue Loyal,0,3.5080839575359663e-10,184.81825,6.89,40.27,77.11,High
11307,High-Growth Startup,0,2.797801332493527e-11,275.1218,8.78,35.64,62.22,Medium
14682,High Revenue Loyal,0,1.5353536093186158e-08,21037.398,6.96,58.86,64.59,Medium
10441,Discount-Heavy Stable,0,1.9536238522642387e-09,1839.4283,12.57,27.49,45.69,Low
10805,High Revenue Loyal,0,3.2591941586487253e-09,5581.283,8.96,48.93,76.68,High
11101,High Revenue Loyal,0,2.835335332970029e-09,20886.066,8.96,66.42,76.68,High
12638,High Revenue Loyal,0,2.835335281923977e-09,2880.9521,7.76,43.2,76.95,High
14809,At-Risk SMB,0,3.313569848433372e-09,2307.0747,11.61,13.86,15.37,Low
10650,High Revenue Loyal,0,4.967851801213133e-09,1172.1229,7.87,40.41,73.43,Medium
